Customer_ID,Recency_Days,Frequency_LT,Monetary_Val_USD,Tenure_Days,CSAT,Will_Churn_90D
35953,39,13,1940.42,951,4,1
35954,81,13,1103.38,1578,4,1
35955,82,5,566.64,1425,5,0
35956,41,12,1254.91,1667,1,0
35957,8,12,1424.21,494,4,0
35958,21,11,1122.02,51,2,0
35959,18,10,1259.98,2808,4,0
35960,92,13,1827.37,2457,3,0
35961,12,17,2341.76,2297,1,0
35962,38,10,1491.6,2067,1,1
35963,67,8,1289.64,2927,1,0
35964,201,16,2681.58,3523,1,0
35965,431,10,1122.8,852,3,0
35966,184,12,841.1,3006,3,0
35967,77,14,1566.24,574,1,1
35968,83,9,881.32,3387,5,0
35969,86,4,315.27,3079,4,1
35970,120,14,2239.5,2752,2,0
35971,182,12,1586.58,189,5,1
35972,36,7,555.88,3489,3,1
35973,33,14,2756.62,2643,2,1
35974,38,7,1157.27,3427,4,0
35975,65,8,1153.02,1127,1,0
35976,90,12,1554.83,2723,2,0
35977,123,13,1534.3,233,1,1
35978,37,5,652.91,2212,1,0
35979,28,16,1691.36,2324,2,1
35980,246,12,954.12,2053,5,0
35981,16,13,1162.89,2605,4,0
35982,16,11,772.55,2654,1,1
35983,76,6,768.63,3601,2,1
35984,12,7,1004.49,2744,1,1
35985,31,8,523.08,1968,2,1
35986,21,8,1056.26,387,4,0
35987,12,14,2318.44,1664,1,0
35988,53,17,2794.13,934,5,0
35989,29,13,2637.39,3311,1,0
35990,38,10,825.33,2195,5,0
35991,14,11,1169.7,1343,4,0
35992,88,12,1256.63,727,2,0
35993,23,10,1298.25,2059,3,0
35994,26,9,1237.9,804,5,1
35995,18,18,821.74,298,2,0
35996,35,11,1672.84,3567,4,0
35997,38,8,986.23,4,5,0
35998,46,10,1521.0,1968,4,0
35999,206,9,1439.21,796,4,0
36000,142,6,369.08,2291,3,0
36001,57,10,1292.58,2985,1,0
36002,3,14,665.92,3337,3,0
36003,57,18,3147.52,2220,2,0
36004,6,7,1100.28,1531,4,1
36005,75,13,1159.15,2178,3,0
36006,30,12,1331.84,251,5,0
36007,110,6,575.91,1631,3,0
36008,172,12,1969.15,1252,4,0
36009,33,11,979.16,476,3,0
36010,38,12,815.6,650,1,0
36011,54,14,921.54,329,2,0
36012,14,4,415.2,2503,2,1
36013,158,8,633.0,3226,3,1
36014,35,16,1530.06,3047,3,0
36015,11,14,2629.18,940,3,0
36016,87,15,898.89,3013,1,0
36017,15,6,789.89,654,2,0
36018,10,10,1612.15,235,1,1
36019,50,14,1237.46,3609,2,0
36020,67,14,1938.51,3472,3,1
36021,51,11,1134.33,1270,4,0
36022,65,12,1791.2,1221,5,0
36023,8,13,949.65,256,2,0
36024,39,11,1392.31,3531,5,0
36025,27,13,813.09,632,4,0
36026,218,10,1525.3,766,5,1
36027,4,9,914.38,1674,3,0
36028,22,11,2626.88,2129,1,1
36029,171,5,350.52,2615,3,1
36030,247,9,922.73,3118,1,1
36031,105,17,2314.62,2187,2,0
36032,5,7,791.48,2706,4,0
36033,50,13,897.3,3367,4,0
36034,31,10,1070.24,814,5,0
36035,99,17,1504.05,76,4,0
36036,4,8,964.61,2290,5,0
36037,14,7,1304.57,474,3,0
36038,41,11,924.48,2921,3,0
36039,11,18,3431.86,1417,3,1
36040,71,4,462.68,2593,3,0
36041,104,10,819.2,2937,5,0
36042,74,13,1730.14,1415,3,1
36043,35,6,824.13,1814,5,0
36044,127,6,958.94,233,3,1
36045,9,8,1566.82,2206,2,1
36046,19,12,1444.83,2513,1,0
36047,41,11,1556.5,3310,5,0
36048,4,12,1632.63,2853,4,0
36049,7,14,584.51,979,5,0
36050,31,13,1654.69,3510,4,0
36051,173,10,1933.68,680,3,1
36052,144,13,1774.38,656,2,0
36053,38,19,703.16,3225,5,0
36054,10,7,1062.83,310,4,1
36055,12,10,2128.01,2681,3,0
36056,29,9,767.22,43,5,0
36057,15,13,1531.83,3244,4,1
36058,6,14,1297.61,3635,5,0
36059,68,13,595.43,3542,3,1
36060,53,16,1294.99,3505,1,0
36061,21,8,1127.26,3604,4,0
36062,91,5,866.84,2019,2,1
36063,90,10,1099.18,3518,4,1
36064,41,12,404.75,3454,1,0
36065,7,10,1110.02,2568,1,0
36066,151,10,1005.22,1663,5,0
36067,67,10,1700.7,2333,3,0
36068,18,10,1555.96,3174,3,0
36069,57,9,1372.9,3206,5,0
36070,32,9,1194.68,830,5,0
36071,61,8,856.91,710,2,1
36072,39,12,1106.32,1268,2,0
36073,40,7,1038.14,1862,4,0
36074,80,13,2370.35,3489,5,1
36075,58,8,358.09,2302,4,1
36076,5,11,747.9,1679,3,0
36077,5,4,628.7,2034,2,1
36078,22,12,821.04,1291,3,1
36079,34,10,1077.46,1548,5,0
36080,20,11,902.87,2964,4,1
36081,64,18,1757.91,1288,5,0
36082,14,13,2448.93,3577,5,0
36083,74,18,426.46,2679,2,0
36084,90,8,248.08,865,1,1
36085,8,7,1355.14,1162,2,0
36086,64,14,1885.57,2635,1,1
36087,196,10,1388.26,3484,2,1
36088,13,9,1631.17,908,1,1
36089,145,11,1673.15,971,1,1
36090,56,9,1018.78,1468,2,0
36091,54,9,1689.52,3474,1,0
36092,4,12,1584.0,1305,5,0
36093,83,7,1261.3,448,4,0
36094,40,12,859.67,994,4,1
36095,77,13,1341.78,357,3,1
36096,100,15,1023.7,1928,2,0
36097,45,7,736.85,1445,1,0
36098,19,11,833.77,406,4,1
36099,10,10,967.56,622,2,0
36100,11,16,1370.48,1826,2,0
36101,122,10,1645.49,3259,1,0
36102,8,10,924.03,2773,5,0
36103,30,12,1697.93,3329,5,0
36104,25,12,1619.43,1623,4,0
36105,121,13,989.47,1414,4,0
36106,39,8,511.21,2458,2,1
36107,339,10,1142.73,350,4,1
36108,81,12,2002.32,2904,5,0
36109,115,8,1367.94,2622,3,0
36110,7,13,1421.38,1952,2,0
36111,18,14,1451.97,15,5,1
36112,9,15,2580.17,145,5,1
36113,38,16,2542.67,11,3,0
36114,77,9,547.75,1306,2,0
36115,12,7,992.84,3511,4,0
36116,9,11,1364.56,1258,2,0
36117,58,8,696.56,1128,2,0
36118,16,12,1584.07,2202,2,1
36119,40,15,1956.77,1557,2,0
36120,4,6,749.3,952,4,1
36121,69,7,145.99,1470,5,0
36122,47,8,747.82,981,4,0
36123,63,15,3029.95,950,1,0
36124,20,9,1189.45,760,3,0
36125,20,12,1875.33,3564,1,1
36126,97,17,2164.62,107,4,0
36127,77,12,2052.05,1179,3,0
36128,53,15,2223.76,1769,4,0
36129,60,11,1555.81,3219,4,0
36130,6,7,58.63,143,5,0
36131,117,6,939.59,559,4,0
36132,89,16,1880.0,2558,5,0
36133,54,15,2261.04,2039,4,1
36134,151,12,2066.54,2158,5,0
36135,12,16,2434.73,1518,5,0
36136,70,11,1169.97,2027,3,1
36137,198,9,1444.87,1454,4,1
36138,23,11,1731.55,1347,4,0
36139,1,8,919.12,3630,3,1
36140,80,10,1605.22,2438,1,1
36141,1,7,713.29,3381,5,0
36142,124,12,2155.7,2687,3,0
36143,4,19,2136.53,2618,4,0
36144,64,9,1291.87,972,2,1
36145,29,10,1682.83,1302,1,1
36146,14,12,1323.19,2970,3,1
36147,138,7,715.51,3537,4,0
36148,83,11,1560.53,2851,1,1
36149,25,7,926.65,772,4,1
36150,21,6,334.91,692,4,0
36151,80,12,1699.15,2677,2,0
36152,109,15,1635.6,1858,3,0
36153,76,5,717.53,2669,4,0
36154,62,7,694.73,3164,4,0
36155,16,13,813.96,1334,2,0
36156,115,16,2108.25,3380,4,0
36157,84,18,3263.28,2628,3,0
36158,44,10,1318.33,1693,1,0
36159,43,14,1753.76,906,1,0
36160,51,6,864.02,608,3,0
36161,106,13,1517.81,207,3,0
36162,82,7,788.93,2818,4,1
36163,117,12,1472.94,607,4,1
36164,43,8,1236.05,3429,4,1
36165,59,8,681.71,238,3,0
36166,116,15,2458.59,793,2,0
36167,16,15,2052.29,21,2,0
36168,36,9,613.28,1194,3,0
36169,59,11,1259.56,587,2,0
36170,149,13,1478.39,31,5,0
36171,1,6,387.72,1266,1,1
36172,15,12,1334.62,1704,2,0
36173,17,7,917.58,2499,3,0
36174,24,12,1751.71,3407,4,0
36175,20,11,1128.81,1518,4,0
36176,54,12,2330.82,3280,3,0
36177,131,14,2223.43,3588,2,0
36178,61,8,945.72,464,1,0
36179,17,7,1509.8,699,2,0
36180,120,14,1563.87,588,3,1
36181,60,3,356.39,2997,2,0
36182,15,14,1872.49,95,4,0
36183,27,10,1424.89,1802,3,0
36184,94,8,953.51,1323,3,1
36185,81,10,1041.71,1153,4,0
36186,52,8,1055.76,1281,4,0
36187,10,12,1226.2,3007,1,0
36188,98,11,979.39,2684,5,0
36189,23,11,1244.28,913,1,1
36190,89,9,829.62,1413,3,0
36191,63,13,1087.96,3142,4,1
36192,19,12,1215.6,1943,1,0
36193,15,6,818.25,2608,1,1
36194,9,10,1509.73,2822,3,0
36195,17,9,642.52,1505,1,1
36196,11,14,1558.5,2727,1,1
36197,58,15,1460.57,149,3,0
36198,55,6,589.52,3580,4,0
36199,53,7,1631.43,774,3,0
36200,62,10,1581.47,789,2,0
36201,102,15,1558.74,3317,2,0
36202,147,12,1209.3,2370,1,1
36203,16,18,1598.93,272,1,0
36204,54,12,702.42,2318,2,0
36205,5,10,1502.05,2237,1,0
36206,8,9,815.41,1021,2,0
36207,64,13,1752.47,1425,5,0
36208,40,10,10.0,1546,3,0
36209,86,8,902.81,3478,1,1
36210,34,8,968.48,3535,1,1
36211,9,16,1230.01,1103,2,0
36212,124,10,1305.37,3067,4,0
36213,6,5,827.24,482,4,0
36214,13,18,2955.29,471,5,0
36215,20,8,1368.82,2076,4,0
36216,322,11,1555.49,1292,2,1
36217,33,5,457.08,2637,5,1
36218,42,11,1899.85,1823,4,0
36219,89,13,1358.38,1265,4,1
36220,61,13,1135.75,53,1,1
36221,111,6,499.95,2056,4,0
36222,40,15,3015.27,1119,4,1
36223,215,11,1541.08,2732,1,1
36224,96,14,2350.18,3458,2,1
36225,31,10,835.49,1071,5,0
36226,29,16,1414.21,1652,3,0
36227,160,6,713.23,2888,2,0
36228,70,11,459.59,823,1,1
36229,59,16,860.06,2744,5,0
36230,86,8,1196.01,2496,5,0
36231,50,9,584.9,2125,1,0
36232,11,9,1235.52,706,1,0
36233,24,6,725.35,2103,2,1
36234,49,20,3564.88,840,3,0
36235,2,9,1023.91,1207,1,1
36236,35,10,660.56,81,3,0
36237,85,10,1704.69,1729,2,1
36238,11,10,801.74,1096,5,0
36239,5,13,1583.26,1673,1,0
36240,109,14,1444.32,99,4,1
36241,58,13,1556.6,1258,2,0
36242,12,7,1119.6,378,3,1
36243,99,9,1253.43,2757,4,0
36244,65,14,1611.0,1745,5,0
36245,25,13,1700.68,951,2,0
36246,29,9,386.95,1469,1,0
36247,11,7,590.48,1932,5,0
36248,109,10,873.33,1936,3,0
36249,43,14,1070.42,2108,1,0
36250,49,14,1775.5,401,3,1
36251,129,14,948.09,5,4,1
36252,1,9,761.39,811,1,0
36253,5,10,2116.07,984,2,0
36254,11,10,1245.64,2218,1,1
36255,2,15,1132.61,1570,1,0
36256,65,11,1435.24,626,1,0
36257,61,10,1594.52,1255,4,0
36258,15,11,1317.57,1053,1,1
36259,10,10,1990.94,1353,3,1
36260,10,9,997.1,1750,5,0
36261,184,14,1243.54,191,4,0
36262,71,14,2354.14,161,4,1
36263,53,10,1730.75,2387,4,0
36264,24,11,1470.38,2336,5,0
36265,35,11,1275.33,2457,2,0
36266,6,4,557.72,649,4,0
36267,378,11,1171.14,2067,1,1
36268,85,13,1384.64,2020,1,0
36269,59,14,1838.96,1965,3,0
36270,54,10,992.96,3277,5,0
36271,43,11,1546.49,3148,4,0
36272,18,13,1297.58,3295,4,0
36273,16,12,2496.25,2958,4,0
36274,48,8,906.19,1250,4,0
36275,5,11,870.16,1944,2,0
36276,5,7,773.28,82,5,0
36277,50,9,1145.13,2290,3,0
36278,152,10,1442.13,2322,5,0
36279,148,12,390.83,567,5,0
36280,1,6,635.84,2109,2,0
36281,7,15,217.4,2392,3,0
36282,53,16,2310.04,771,2,0
36283,114,13,1260.95,2714,1,0
36284,186,10,1519.14,3218,3,0
36285,119,10,1100.04,2730,3,0
36286,68,12,1115.15,2327,5,0
36287,14,13,1309.86,1152,4,0
36288,5,9,1473.46,3430,2,1
36289,3,7,1008.43,27,5,0
36290,57,11,1757.84,1926,2,0
36291,3,9,631.17,2996,4,0
36292,81,9,1200.95,1057,1,1
36293,75,15,2836.71,3560,2,0
36294,5,12,1570.79,800,1,0
36295,143,20,2937.0,97,1,1
36296,45,12,1809.12,1946,1,1
36297,141,6,891.81,2729,1,0
36298,140,19,2138.06,3586,2,0
36299,14,7,965.41,2944,3,1
36300,29,10,886.2,1379,3,1
36301,9,8,1384.73,2953,1,0
36302,90,7,900.08,2063,2,0
36303,43,9,719.49,2092,1,0
36304,159,7,1298.37,2547,2,1
36305,15,7,1445.52,2325,2,0
36306,70,8,985.19,3399,2,0
36307,272,11,655.55,1400,4,1
36308,66,7,967.51,764,4,0
36309,5,12,548.76,2129,2,0
36310,54,12,709.8,2723,3,0
36311,12,11,1749.11,1360,2,0
36312,2,15,1927.15,47,3,0
36313,25,10,1010.76,1931,1,0
36314,19,13,2636.85,1687,2,0
36315,94,12,1225.53,2922,4,1
36316,29,10,1211.83,1215,2,0
36317,80,10,1941.14,2208,4,1
36318,1,10,1171.06,2665,2,0
36319,1,13,1403.52,2895,1,0
36320,2,5,806.41,287,1,1
36321,15,8,487.81,3113,4,1
36322,29,9,1203.74,862,5,0
36323,57,14,2103.16,2277,1,0
36324,256,7,898.14,58,5,0
36325,27,10,1623.69,337,3,1
36326,4,12,1082.27,2256,4,0
36327,14,13,2553.79,2392,3,0
36328,137,10,906.85,1232,5,1
36329,73,15,2326.33,3032,5,0
36330,94,14,1800.29,2486,3,0
36331,8,9,1436.02,70,4,0
36332,9,10,1277.7,1051,5,0
36333,8,17,966.25,1553,4,0
36334,117,10,1078.0,3505,4,0
36335,15,8,717.74,1568,5,0
36336,62,13,2234.22,2750,1,1
36337,44,16,1321.49,2830,3,1
36338,48,7,1033.72,995,3,0
36339,14,11,1214.59,1967,2,1
36340,61,15,1282.07,3152,4,0
36341,3,11,1790.38,3430,2,0
36342,302,11,1471.82,2291,2,0
36343,2,6,676.46,3360,4,1
36344,4,14,1003.75,1729,1,0
36345,24,11,886.19,3131,5,0
36346,107,10,1983.19,2023,2,0
36347,18,13,2210.45,1190,2,0
36348,39,7,389.87,2650,3,0
36349,2,11,1597.24,1983,2,0
36350,5,10,888.55,2449,4,0
36351,57,7,941.26,2050,4,1
36352,13,10,1580.16,29,5,0
36353,72,18,1443.17,3456,1,0
36354,93,10,1088.74,1660,5,0
36355,114,6,742.48,3452,5,0
36356,9,7,1032.97,580,5,0
36357,37,18,1126.46,920,2,0
36358,177,11,913.54,3129,2,0
36359,89,7,1149.89,632,3,0
36360,8,11,742.64,1455,1,0
36361,42,12,1361.92,1774,1,1
36362,154,14,395.51,76,1,1
36363,35,8,1234.09,2876,3,1
36364,109,12,1178.29,1692,2,1
36365,42,5,647.47,1281,5,0
36366,7,8,928.9,1409,3,0
36367,10,19,787.71,1835,2,0
36368,3,13,1566.36,2625,1,1
36369,14,9,1008.25,1742,4,1
36370,135,17,1308.68,2770,5,1
36371,64,14,1172.37,992,4,0
36372,81,3,396.04,534,1,1
36373,59,10,1095.08,1500,5,1
36374,30,12,1390.56,847,4,1
36375,15,12,1142.79,256,1,1
36376,156,11,901.46,199,5,1
36377,44,13,1433.26,1377,3,1
36378,40,6,976.77,1260,5,1
36379,333,14,1730.83,1853,5,1
36380,30,15,1658.7,867,3,0
36381,116,15,2054.39,346,3,0
36382,119,9,1197.52,2162,3,1
36383,16,13,1235.18,3101,3,0
36384,6,13,1204.71,2545,2,0
36385,223,9,825.75,450,2,1
36386,34,8,519.28,205,3,0
36387,1,16,2405.71,1896,5,0
36388,42,12,1297.62,557,2,0
36389,58,14,2782.55,1053,2,0
36390,90,9,892.58,2463,5,0
36391,172,19,2975.87,3016,5,1
36392,149,17,1834.41,3623,5,0
36393,169,22,2638.98,3568,2,0
36394,2,7,751.88,2750,2,0
36395,75,2,209.04,367,2,1
36396,16,7,1175.54,1766,5,1
36397,13,13,1665.2,1921,5,0
36398,97,12,1188.18,3141,1,0
36399,33,13,662.45,114,1,1
36400,150,17,1687.15,3481,4,1
36401,3,15,2266.09,3298,5,1
36402,98,9,942.87,2440,2,0
36403,9,17,1572.59,1741,4,0
36404,12,8,1087.11,999,3,1
36405,39,8,482.62,3037,1,1
36406,31,11,2537.92,291,4,0
36407,40,17,3233.84,3402,1,0
36408,169,11,1710.9,986,5,1
36409,65,9,1263.93,366,1,1
36410,21,10,645.15,1775,5,0
36411,12,13,613.53,1318,4,0
36412,33,10,1270.72,1557,5,0
36413,37,17,2957.1,903,1,0
36414,56,10,1157.96,1780,2,1
36415,19,8,744.99,2656,5,1
36416,88,12,1293.14,3095,2,1
36417,7,10,956.7,1976,4,0
36418,50,10,1545.9,169,4,0
36419,59,9,720.77,3290,2,0
36420,14,7,951.56,1395,1,1
36421,105,14,1626.33,1445,5,0
36422,58,15,3409.66,80,1,0
36423,63,7,613.45,3409,4,0
36424,42,10,1182.56,1713,1,0
36425,145,9,1593.49,1483,5,0
36426,72,11,643.01,2304,5,0
36427,29,11,1978.37,1687,2,1
36428,17,11,879.38,2232,5,0
36429,5,15,1232.07,3207,2,0
36430,11,14,2285.47,3086,4,0
36431,296,15,1556.47,1796,4,0
36432,32,8,1103.88,765,5,0
36433,138,11,1378.31,180,1,0
36434,12,13,2350.87,859,5,1
36435,34,10,574.57,2656,4,1
36436,194,15,1695.45,1150,2,1
36437,6,2,217.54,867,2,1
36438,55,18,2652.61,69,5,0
36439,151,12,1757.51,2210,2,1
36440,180,13,1402.17,726,2,0
36441,113,11,1580.5,2631,5,0
36442,117,11,1957.15,2873,3,1
36443,64,13,1446.6,1992,5,0
36444,15,12,1569.89,887,4,0
36445,79,10,1409.4,1955,3,1
36446,231,7,1112.26,1740,1,1
36447,45,11,2091.68,1924,5,0
36448,19,16,1858.62,255,2,0
36449,52,10,1388.61,2461,4,0
36450,71,9,1108.13,943,4,0
36451,15,9,589.0,285,1,0
36452,77,13,1852.61,1357,4,0
36453,54,19,1417.87,1132,2,0
36454,57,10,1006.23,3227,5,0
36455,22,10,751.88,304,1,0
36456,11,6,628.79,420,3,0
36457,59,12,237.25,1829,5,0
36458,53,5,632.4,1293,5,0
36459,25,10,713.7,2782,5,0
36460,22,13,1230.44,2192,4,0
36461,26,9,849.33,2891,2,0
36462,41,11,1279.82,1791,5,0
36463,221,13,2180.3,984,4,1
36464,87,12,1661.1,657,1,0
36465,115,16,1883.82,1060,2,1
36466,43,8,966.83,2496,4,1
36467,45,13,1357.15,2287,3,1
36468,14,10,829.35,2517,4,0
36469,77,12,1828.73,2944,4,0
36470,33,12,1872.67,629,3,1
36471,82,14,2682.37,1047,5,1
36472,32,14,1368.83,1455,1,0
36473,7,12,1343.17,2125,5,0
36474,12,9,648.64,2595,2,0
36475,101,9,677.8,751,1,0
36476,18,10,1643.18,170,5,0
36477,19,9,1354.34,1451,2,1
36478,160,10,1409.49,470,1,1
36479,65,7,1209.09,391,5,0
36480,8,16,2745.83,2478,5,0
36481,10,13,1377.96,3058,1,0
36482,20,14,1337.22,2915,3,0
36483,55,13,1747.52,2316,5,0
36484,84,7,682.57,3239,5,0
36485,20,9,745.18,256,3,0
36486,123,4,271.5,1851,2,1
36487,7,10,1482.17,1040,5,0
36488,14,7,624.78,1713,3,0
36489,212,8,1103.2,923,2,0
36490,9,16,1871.74,171,1,0
36491,132,4,796.92,1481,2,1
36492,74,13,1748.53,571,3,0
36493,5,16,1104.58,479,5,1
36494,40,11,1228.52,146,3,0
36495,44,11,1500.3,3410,4,1
36496,162,10,979.11,1094,5,0
36497,33,13,1833.33,3327,1,0
36498,36,14,1484.87,630,1,0
36499,8,9,1131.36,289,5,0
36500,62,9,1297.45,2093,4,0
36501,15,8,1044.77,1571,1,1
36502,5,12,971.35,2546,3,0
36503,347,16,982.12,729,3,1
36504,19,12,2542.77,2861,2,0
36505,10,8,428.42,40,5,0
36506,73,11,1666.29,512,1,0
36507,104,5,619.29,2017,3,0
36508,4,10,892.41,2751,4,0
36509,7,8,931.44,3291,5,1
36510,6,11,2236.14,48,3,0
36511,3,7,1246.02,3131,2,0
36512,65,14,1055.01,2434,3,0
36513,54,9,1278.94,3607,2,1
36514,66,12,1455.91,2765,2,0
36515,43,5,561.09,381,3,1
36516,103,15,1062.52,1688,4,0
36517,48,11,2223.78,1735,5,0
36518,151,10,1915.99,2109,5,0
36519,40,8,687.8,875,3,0
36520,94,13,2272.09,1787,3,1
36521,32,19,3050.24,1298,2,0
36522,35,9,1028.87,1385,5,0
36523,114,15,2551.31,1822,5,1
36524,7,12,1349.86,579,5,0
36525,50,13,1709.95,543,3,0
36526,78,13,829.78,679,1,0
36527,84,7,514.06,521,5,1
36528,54,8,1177.12,308,5,1
36529,36,9,1393.78,175,2,1
36530,19,13,1312.7,3021,2,1
36531,145,18,3019.99,1081,5,0
36532,28,7,371.23,578,1,0
36533,97,9,734.02,1158,2,0
36534,2,15,2610.93,3597,2,0
36535,16,10,1407.22,464,3,0
36536,26,11,1126.89,1574,3,0
36537,67,13,1760.01,1133,4,0
36538,24,11,1642.0,690,4,0
36539,3,11,1997.0,2735,3,1
36540,12,7,511.45,193,5,0
36541,18,18,2768.62,614,4,0
36542,12,5,667.49,3496,5,1
36543,14,11,1829.15,357,5,1
36544,88,11,967.42,1834,4,0
36545,32,12,1432.29,1448,1,1
36546,32,12,1587.06,2846,4,0
36547,204,13,839.68,1616,5,1
36548,36,10,1022.45,824,1,0
36549,158,6,1006.07,3294,5,0
36550,22,12,1216.71,2851,2,1
36551,31,10,1289.02,3456,1,1
36552,31,11,557.33,3457,5,0
36553,48,7,1080.76,1437,2,0
36554,53,7,262.34,2134,2,1
36555,18,8,789.2,1642,3,0
36556,95,10,1473.54,3283,5,1
36557,42,8,1395.78,383,4,0
36558,1,12,864.86,2233,5,0
36559,54,12,1170.87,1512,5,1
36560,96,16,2296.94,2460,5,1
36561,18,12,455.6,2709,5,0
36562,3,15,2077.17,268,4,0
36563,99,9,730.17,1149,2,0
36564,225,17,2353.51,877,4,0
36565,5,14,2226.09,1372,3,0
36566,167,6,988.54,1650,1,0
36567,27,10,1369.08,1595,4,0
36568,171,12,1455.98,1618,3,0
36569,63,7,1070.19,3108,1,0
36570,133,10,860.6,307,3,1
36571,93,13,1231.68,2979,5,0
36572,2,12,1721.19,3465,4,0
36573,5,7,862.44,1467,3,0
36574,45,12,2441.77,3039,1,1
36575,9,11,1733.73,171,5,0
36576,38,9,698.06,1148,1,0
36577,186,8,691.81,277,5,0
36578,21,11,1233.74,1056,2,0
36579,41,13,2410.25,364,1,0
36580,30,5,639.88,2926,2,1
36581,60,12,996.09,1553,1,1
36582,13,17,2432.77,2460,4,0
36583,19,13,1648.65,3239,5,0
36584,118,7,1376.02,1835,1,0
36585,101,6,582.72,1442,2,1
36586,94,15,1585.71,2253,3,0
36587,89,7,264.16,1796,5,1
36588,37,11,692.55,1214,2,0
36589,79,13,1025.42,3594,4,1
36590,30,15,968.12,2137,5,0
36591,7,11,1622.71,1270,3,0
36592,30,10,1111.25,2221,2,0
36593,11,11,1673.33,231,2,0
36594,30,9,827.17,3575,5,1
36595,22,12,1413.09,640,4,0
36596,55,13,585.87,3409,5,1
36597,27,13,1130.84,1275,5,0
36598,74,11,1544.5,79,4,0
36599,44,11,188.85,2646,2,0
36600,152,11,1058.98,1131,4,1
36601,6,13,1615.21,3640,4,0
36602,70,8,1022.61,2927,1,1
36603,67,11,1432.65,1469,1,0
36604,181,6,785.55,2266,2,1
36605,28,6,930.93,1322,5,0
36606,22,10,1322.88,3374,5,0
36607,12,13,2387.11,100,5,0
36608,19,21,2188.6,185,4,0
36609,42,9,1532.13,1482,4,0
36610,110,7,817.86,3234,3,0
36611,21,16,2504.83,2096,4,1
36612,11,9,1290.54,1956,1,0
36613,20,13,1371.29,2835,2,0
36614,7,13,1294.84,3127,1,1
36615,157,15,1984.01,1610,2,0
36616,124,12,2258.69,2156,4,0
36617,23,12,1594.4,2481,3,1
36618,18,11,1709.58,1508,1,0
36619,142,9,1659.61,3188,1,0
36620,1,8,1144.52,3018,4,0
36621,56,11,1418.19,870,3,0
36622,149,11,1461.09,1398,3,1
36623,43,13,864.54,3528,2,0
36624,1,11,868.64,2615,4,0
36625,15,16,2474.35,2785,1,0
36626,154,9,924.77,3300,5,1
36627,2,13,1446.11,2559,3,1
36628,31,9,996.84,2680,4,0
36629,94,16,2060.9,78,4,1
36630,110,12,1142.2,1443,5,1
36631,39,9,1014.84,1842,3,0
36632,16,9,1731.18,3201,4,0
36633,55,16,1433.51,1774,1,0
36634,19,11,1537.93,1235,2,0
36635,18,10,1353.09,1985,3,1
36636,99,5,430.09,3444,2,1
36637,11,8,1208.29,2685,3,0
36638,1,9,913.64,1769,2,0
36639,25,15,1541.16,213,1,1
36640,41,6,745.54,2552,5,0
36641,74,15,2306.76,1915,3,0
36642,92,18,3773.19,187,4,1
36643,66,6,737.13,2436,5,0
36644,60,9,1537.03,461,5,0
36645,66,10,1752.76,590,3,0
36646,20,13,2233.4,1560,2,1
36647,29,15,2105.17,963,4,1
36648,58,13,1464.85,1691,3,0
36649,5,14,1812.26,1501,2,0
36650,22,12,1479.9,2325,1,0
36651,32,8,1199.74,370,3,1
36652,46,13,1856.49,3360,1,0
36653,40,13,1505.97,395,2,0
36654,76,7,1121.51,407,5,0
36655,39,12,1115.6,641,3,0
36656,141,14,958.08,1646,5,0
36657,29,9,1408.92,2995,1,0
36658,45,7,955.93,338,2,0
36659,1,9,1283.4,700,4,0
36660,23,11,1015.97,1603,2,0
36661,121,13,1371.52,915,3,1
36662,25,11,1625.78,3187,1,0
36663,18,8,994.76,186,3,1
36664,48,4,709.18,1961,4,0
36665,5,9,1318.82,1700,2,0
36666,46,6,996.86,1484,2,0
36667,22,9,1606.47,167,4,0
36668,29,15,2754.14,321,2,1
36669,95,13,1957.14,1778,2,0
36670,66,5,831.0,1549,1,0
36671,36,11,1913.91,738,1,1
36672,52,6,673.84,771,3,1
36673,88,11,1506.07,1878,2,1
36674,83,11,814.3,3478,4,0
36675,13,11,1197.31,613,2,0
36676,22,10,1164.31,429,4,0
36677,26,13,2119.28,1027,1,1
36678,13,12,1074.24,3095,5,0
36679,1,12,1227.18,2543,5,0
36680,12,11,1150.31,3467,1,0
36681,100,8,1625.36,3016,5,0
36682,48,10,1313.03,2129,3,0
36683,26,6,732.99,1396,5,0
36684,57,18,942.57,3101,3,0
36685,81,14,1108.84,3167,5,0
36686,27,12,1363.85,436,3,0
36687,38,11,930.46,114,1,0
36688,4,8,1201.66,2557,3,0
36689,55,16,1909.34,2809,3,0
36690,27,9,689.04,674,1,1
36691,35,8,590.53,368,1,0
36692,33,9,984.43,1009,1,1
36693,61,11,692.05,1963,1,0
36694,51,14,1917.91,1011,5,0
36695,33,14,1191.69,2270,2,0
36696,2,4,481.74,2019,3,0
36697,59,10,1358.61,1530,4,0
36698,128,6,1054.66,411,3,0
36699,89,12,1022.18,165,4,0
36700,240,18,2546.35,3427,5,0
36701,9,11,1345.91,354,3,0
36702,16,11,995.21,1980,3,0
36703,47,10,699.2,1408,3,0
36704,17,18,2507.55,2933,5,0
36705,3,11,1652.12,2868,4,0
36706,31,13,878.76,2499,4,0
36707,21,15,1006.47,2684,2,0
36708,19,10,949.86,3475,5,1
36709,184,13,844.28,300,3,1
36710,17,11,1674.47,3395,2,0
